CID_1,CID_2,MCC,TC
CIDs00003385,CIDs44449126,-0.0018,0.137725
CIDs00003385,CIDs56649450,0.0254,0.0943396
CIDs00003385,CIDs44137675,0.0121,0.228758
CIDs00003385,CIDs54751698,0.0106,0.0774194
CIDs00003385,CIDs16654980,0.0857,0.128655
CIDs00003385,CIDs25033539,0.0316,0.175141
CIDs00003385,CIDs49867926,0.0269,0.12234
CIDs00003385,CIDs58423153,-0.0031,0.0726257
CIDs00003385,CIDs00176166,0.0806,0.103825
CIDs00003385,CIDs11519784,0.0141,0.0820513
CIDs09933475,CIDs05311497,0.1644,0.253012
CIDs09933475,CIDs24856436,0.0718,0.2932329999999999
CIDs09933475,CIDs44381568,-0.0007,0.24186
CIDs09933475,CIDs00002719,0.0316,0.269231
CIDs09933475,CIDs76321032,-0.0005,0.219828
CIDs09933475,CIDs56946894,-0.0005,0.221739
CIDs09933475,CIDs00064780,-0.002,0.191235
CIDs09933475,CIDs00001690,-0.0009,0.210117
CIDs09933475,CIDs10368812,-0.0007,0.217712
CIDs09933475,CIDs10163178,0.0919,0.328638
CIDs09933475,CIDs00123631,0.1877,0.451977
CIDs09933475,CIDs11375205,0.1669999999999999,0.462366
CIDs09933475,CIDs46224759,-0.0012,0.253589
CIDs09933475,CIDs00104741,0.2023,0.16129
CIDs09933475,CIDs00005376,0.0643,0.226994
CIDs09933475,CIDs74767926,-0.0007,0.298507
CIDs09933475,CIDs51039095,0.0766,0.273148
CIDs09933475,CIDs16720766,0.0146,0.311005
CIDs09933475,CIDs23725625,0.1753,0.279412
CIDs09933475,CIDs44199317,-0.0007,0.3
CIDs09933475,CIDs11625818,0.0475,0.2948719999999999
CIDs09933475,CIDs17755052,0.0808,0.259398
CIDs09933475,CIDs00447654,-0.003,0.21659
CIDs09933475,CIDs44449126,-0.0005,0.268182
CIDs09933475,CIDs56649450,0.01,0.202247
CIDs09933475,CIDs44137675,-0.0017,0.242152
CIDs09933475,CIDs54751698,0.0139,0.147982
CIDs09933475,CIDs16654980,0.0681,0.2260869999999999
CIDs09933475,CIDs25033539,0.0481,0.291304
CIDs09933475,CIDs49867926,0.0362,0.244813
CIDs09933475,CIDs58423153,-0.0009,0.165975
CIDs09933475,CIDs00176166,0.0853,0.222689
CIDs09933475,CIDs11519784,-0.0009,0.145038
CIDs05311497,CIDs24856436,0.0078,0.300261
CIDs05311497,CIDs44381568,-0.0008,0.19943
CIDs05311497,CIDs00002719,0.0606,0.189189
CIDs05311497,CIDs76321032,-0.0005,0.190736
CIDs05311497,CIDs56946894,-0.0005,0.191781
CIDs05311497,CIDs00064780,-0.0021,0.3562869999999999
CIDs05311497,CIDs00001690,0.1057,0.336207
CIDs05311497,CIDs10368812,-0.0008,0.270341
CIDs05311497,CIDs10163178,0.177,0.241477
CIDs05311497,CIDs00123631,0.1573,0.219585
CIDs05311497,CIDs11375205,0.159,0.234783
CIDs05311497,CIDs46224759,-0.0012,0.316456
CIDs05311497,CIDs00104741,0.1237,0.1708859999999999
CIDs05311497,CIDs00005376,0.1316,0.18
CIDs05311497,CIDs74767926,-0.0008,0.276923
CIDs05311497,CIDs51039095,0.0162,0.2470929999999999
CIDs05311497,CIDs16720766,0.0407,0.2776119999999999
CIDs05311497,CIDs23725625,0.1253,0.246246
CIDs05311497,CIDs44199317,-0.0008,0.266055
CIDs05311497,CIDs11625818,0.0204,0.252055
CIDs05311497,CIDs17755052,0.1228,0.2635659999999999
CIDs05311497,CIDs00447654,0.0289999999999999,0.2151159999999999
CIDs05311497,CIDs44449126,-0.0005,0.226629
CIDs05311497,CIDs56649450,0.0092,0.236979
CIDs05311497,CIDs44137675,-0.0018,0.2676469999999999
CIDs05311497,CIDs54751698,0.0129,0.1953349999999999
CIDs05311497,CIDs16654980,0.1103,0.194521
CIDs05311497,CIDs25033539,0.0456,0.256267
CIDs05311497,CIDs49867926,0.0527,0.233696
CIDs05311497,CIDs58423153,-0.0009,0.208333
CIDs05311497,CIDs00176166,0.0687,0.293605
CIDs05311497,CIDs11519784,-0.0009,0.210667
CIDs24856436,CIDs44381568,-0.0005,0.287823
CIDs24856436,CIDs00002719,-0.0017,0.2068969999999999
CIDs24856436,CIDs76321032,-0.0004,0.332117
CIDs24856436,CIDs56946894,-0.0004,0.324818
CIDs24856436,CIDs00064780,-0.0015,0.221154
CIDs24856436,CIDs00001690,0.0746,0.2204969999999999
CIDs24856436,CIDs10368812,-0.0005,0.295597
CIDs24856436,CIDs10163178,-0.0016,0.285211
CIDs24856436,CIDs00123631,0.0196,0.274436
CIDs24856436,CIDs11375205,-0.0007,0.301471
CIDs24856436,CIDs46224759,-0.0009,0.260073
CIDs24856436,CIDs00104741,0.0573,0.146154
CIDs24856436,CIDs00005376,0.0085,0.155738
CIDs24856436,CIDs74767926,-0.0005,0.314176
CIDs24856436,CIDs51039095,-0.0019,0.3029199999999999
CIDs24856436,CIDs16720766,0.0045,0.333333
CIDs24856436,CIDs23725625,0.0653,0.30916
CIDs24856436,CIDs44199317,-0.0005,0.2857139999999999
CIDs24856436,CIDs11625818,0.0144,0.375
CIDs24856436,CIDs17755052,-0.0031,0.32381
CIDs24856436,CIDs00447654,-0.0022,0.2862449999999999
CIDs24856436,CIDs44449126,-0.0004,0.367424
CIDs24856436,CIDs56649450,-0.0027,0.24
CIDs24856436,CIDs44137675,-0.0013,0.354717
CIDs24856436,CIDs54751698,-0.0022,0.185965
CIDs24856436,CIDs16654980,-0.0031,0.2551719999999999
CIDs24856436,CIDs25033539,-0.0015,0.293515
CIDs24856436,CIDs49867926,-0.0019,0.252459
CIDs24856436,CIDs58423153,-0.0007,0.20598
CIDs24856436,CIDs00176166,0.0142,0.277397
CIDs24856436,CIDs11519784,-0.0007,0.2050469999999999
CIDs44381568,CIDs00002719,-0.0015,0.237805
CIDs44381568,CIDs76321032,-0.0001,0.3150679999999999
CIDs44381568,CIDs56946894,-0.0001,0.317972
CIDs44381568,CIDs00064780,-0.0003,0.155894
CIDs44381568,CIDs00001690,-0.0001,0.144928
CIDs44381568,CIDs10368812,-0.0001,0.2137679999999999
CIDs44381568,CIDs10163178,-0.0003,0.257642
CIDs44381568,CIDs00123631,-0.0017,0.303483
CIDs44381568,CIDs11375205,-0.0001,0.236607
CIDs44381568,CIDs46224759,-0.0002,0.224771
CIDs44381568,CIDs00104741,-0.0016,0.0940593999999999
CIDs44381568,CIDs00005376,-0.002,0.138889
CIDs44381568,CIDs74767926,-0.0001,0.336683
CIDs44381568,CIDs51039095,-0.0003,0.244444
CIDs44381568,CIDs16720766,-0.001,0.303738
CIDs44381568,CIDs23725625,-0.0008,0.171806
CIDs44381568,CIDs44199317,-0.0001,0.177778
CIDs44381568,CIDs11625818,-0.0005,0.294118
CIDs44381568,CIDs17755052,-0.0006,0.382114
CIDs44381568,CIDs00447654,-0.0004,0.446237
CIDs44381568,CIDs44449126,-0.0001,0.494737
CIDs44381568,CIDs56649450,-0.0005,0.234848
CIDs44381568,CIDs44137675,-0.0002,0.5080210000000001
CIDs44381568,CIDs54751698,-0.0004,0.231132
CIDs44381568,CIDs16654980,-0.0006,0.585635
CIDs44381568,CIDs25033539,-0.0003,0.366516
CIDs44381568,CIDs49867926,-0.0004,0.28692
CIDs44381568,CIDs58423153,-0.0001,0.181818
CIDs44381568,CIDs00176166,-0.0005,0.208163
CIDs44381568,CIDs11519784,-0.0001,0.255144
CIDs00002719,CIDs76321032,-0.001,0.230337
CIDs00002719,CIDs56946894,-0.001,0.232955
CIDs00002719,CIDs00064780,-0.0041,0.113744
CIDs00002719,CIDs00001690,-0.0018,0.0977778
CIDs00002719,CIDs10368812,0.033,0.192825
CIDs00002719,CIDs10163178,0.043,0.258621
CIDs00002719,CIDs00123631,0.0973,0.286667
CIDs00002719,CIDs11375205,0.0545,0.316456
CIDs00002719,CIDs46224759,0.0195,0.2222219999999999
CIDs00002719,CIDs00104741,0.0842,0.151515
CIDs00002719,CIDs00005376,0.1023,0.1333329999999999
CIDs00002719,CIDs74767926,-0.0015,0.304636
CIDs00002719,CIDs51039095,-0.0051,0.219653
CIDs00002719,CIDs16720766,0.0221,0.272727
CIDs00002719,CIDs23725625,0.0359,0.193939
CIDs00002719,CIDs44199317,-0.0015,0.2173909999999999
CIDs00002719,CIDs11625818,0.0244,0.251309
CIDs00002719,CIDs17755052,0.0465,0.199115
CIDs00002719,CIDs00447654,0.0279,0.2195119999999999
CIDs00002719,CIDs44449126,0.0477,0.2215909999999999
CIDs00002719,CIDs56649450,0.0202,0.173516
CIDs00002719,CIDs44137675,0.0259,0.245614
CIDs00002719,CIDs54751698,0.011,0.185185
CIDs00002719,CIDs16654980,0.0582,0.20442
CIDs00002719,CIDs25033539,0.0463,0.194872
CIDs00002719,CIDs49867926,0.0435,0.191919
CIDs00002719,CIDs58423153,-0.0018,0.225989
CIDs00002719,CIDs00176166,0.0433,0.261111
CIDs00002719,CIDs11519784,-0.0018,0.1625619999999999
CIDs76321032,CIDs56946894,1.0,0.986842
CIDs76321032,CIDs00064780,-0.0002,0.146953
CIDs76321032,CIDs00001690,-0.0001,0.160839
CIDs76321032,CIDs10368812,-0.0001,0.173913
CIDs76321032,CIDs10163178,-0.0002,0.333333
CIDs76321032,CIDs00123631,-0.0012,0.305164
CIDs76321032,CIDs11375205,-0.0001,0.331818
CIDs76321032,CIDs46224759,-0.0001,0.194093
CIDs76321032,CIDs00104741,-0.0011,0.123223
CIDs76321032,CIDs00005376,-0.0014,0.1161619999999999
CIDs76321032,CIDs74767926,-0.0001,0.236842
CIDs76321032,CIDs51039095,-0.0002,0.351598
CIDs76321032,CIDs16720766,-0.0007,0.282609
CIDs76321032,CIDs23725625,-0.0006,0.194915
CIDs76321032,CIDs44199317,-0.0001,0.175732
CIDs76321032,CIDs11625818,-0.0004,0.265625
CIDs76321032,CIDs17755052,-0.0004,0.280576
CIDs76321032,CIDs00447654,-0.0003,0.295455
CIDs76321032,CIDs44449126,-0.0001,0.382488
CIDs76321032,CIDs56649450,-0.0004,0.191638
CIDs76321032,CIDs44137675,-0.0002,0.318584
CIDs76321032,CIDs54751698,-0.0003,0.135246
CIDs76321032,CIDs16654980,-0.0004,0.300429
CIDs76321032,CIDs25033539,-0.0002,0.2277989999999999
CIDs76321032,CIDs49867926,-0.0003,0.304878
CIDs76321032,CIDs58423153,-0.0001,0.175097
CIDs76321032,CIDs00176166,-0.0004,0.1863119999999999
CIDs76321032,CIDs11519784,-0.0001,0.202247
CIDs56946894,CIDs00064780,-0.0002,0.148014
CIDs56946894,CIDs00001690,-0.0001,0.161972
CIDs56946894,CIDs10368812,-0.0001,0.175084
CIDs56946894,CIDs10163178,-0.0002,0.336283
CIDs56946894,CIDs00123631,-0.0012,0.308057
CIDs56946894,CIDs11375205,-0.0001,0.328767
CIDs56946894,CIDs46224759,-0.0001,0.195745
CIDs56946894,CIDs00104741,-0.0011,0.124402
CIDs56946894,CIDs00005376,-0.0014,0.117347
CIDs56946894,CIDs74767926,-0.0001,0.238938
CIDs56946894,CIDs51039095,-0.0002,0.342466
CIDs56946894,CIDs16720766,-0.0007,0.285088
CIDs56946894,CIDs23725625,-0.0006,0.191489
CIDs56946894,CIDs44199317,-0.0001,0.177215
CIDs56946894,CIDs11625818,-0.0004,0.267717
CIDs56946894,CIDs17755052,-0.0004,0.277978
CIDs56946894,CIDs00447654,-0.0003,0.298165
CIDs56946894,CIDs44449126,-0.0001,0.373272
CIDs56946894,CIDs56649450,-0.0004,0.192982
CIDs56946894,CIDs44137675,-0.0002,0.321429
CIDs56946894,CIDs54751698,-0.0003,0.136364
CIDs56946894,CIDs16654980,-0.0004,0.30303
CIDs56946894,CIDs25033539,-0.0002,0.2295719999999999
CIDs56946894,CIDs49867926,-0.0003,0.307377
CIDs56946894,CIDs58423153,-0.0001,0.176471
CIDs56946894,CIDs00176166,-0.0004,0.187739
CIDs56946894,CIDs11519784,-0.0001,0.1947569999999999
CIDs00064780,CIDs00001690,-0.0003,0.348837
CIDs00064780,CIDs10368812,-0.0003,0.219269
CIDs00064780,CIDs10163178,-0.0008,0.212121
CIDs00064780,CIDs00123631,0.0068,0.2
CIDs00064780,CIDs11375205,-0.0003,0.197674
CIDs00064780,CIDs46224759,-0.0004,0.205645
CIDs00064780,CIDs00104741,-0.0043,0.165899
CIDs00064780,CIDs00005376,0.0328,0.19697
CIDs00064780,CIDs74767926,-0.0003,0.2263369999999999
CIDs00064780,CIDs51039095,-0.001,0.21875
CIDs00064780,CIDs16720766,-0.0026,0.27459
CIDs00064780,CIDs23725625,-0.0022,0.211382
CIDs00064780,CIDs44199317,-0.0003,0.242678
CIDs00064780,CIDs11625818,-0.0015,0.172414
CIDs00064780,CIDs17755052,-0.0016,0.1923079999999999
CIDs00064780,CIDs00447654,-0.0011,0.180392
CIDs00064780,CIDs44449126,-0.0002,0.1575089999999999
CIDs00064780,CIDs56649450,-0.0014,0.181518
CIDs00064780,CIDs44137675,-0.0006,0.212355
CIDs00064780,CIDs54751698,-0.0011,0.176707
CIDs00064780,CIDs16654980,-0.0016,0.151625
CIDs00064780,CIDs25033539,-0.0008,0.205776
CIDs00064780,CIDs49867926,-0.001,0.199288
CIDs00064780,CIDs58423153,-0.0003,0.1438849999999999
CIDs00064780,CIDs00176166,-0.0015,0.19708
CIDs00064780,CIDs11519784,-0.0003,0.174216
CIDs00001690,CIDs10368812,-0.0001,0.184375
CIDs00001690,CIDs10163178,-0.0004,0.1985559999999999
CIDs00001690,CIDs00123631,0.0486,0.186047
CIDs00001690,CIDs11375205,-0.0002,0.197761
CIDs00001690,CIDs46224759,-0.0002,0.17803
CIDs00001690,CIDs00104741,0.0512,0.221198
CIDs00001690,CIDs00005376,0.0403,0.197115
CIDs00001690,CIDs74767926,-0.0001,0.174242
CIDs00001690,CIDs51039095,-0.0004,0.241379
CIDs00001690,CIDs16720766,-0.0012,0.223485
CIDs00001690,CIDs23725625,-0.001,0.255061
CIDs00001690,CIDs44199317,-0.0001,0.251012
CIDs00001690,CIDs11625818,-0.0007,0.189189
CIDs00001690,CIDs17755052,-0.0007,0.170732
CIDs00001690,CIDs00447654,-0.0005,0.1549819999999999
CIDs00001690,CIDs44449126,-0.0001,0.163121
CIDs00001690,CIDs56649450,-0.0006,0.152648
CIDs00001690,CIDs44137675,-0.0003,0.202952
CIDs00001690,CIDs54751698,-0.0005,0.155303
CIDs00001690,CIDs16654980,-0.0007,0.1453289999999999
CIDs00001690,CIDs25033539,-0.0003,0.244604
CIDs00001690,CIDs49867926,-0.0004,0.195205
CIDs00001690,CIDs58423153,-0.0002,0.137931
CIDs00001690,CIDs00176166,-0.0007,0.148649
CIDs00001690,CIDs11519784,-0.0002,0.155629
CIDs10368812,CIDs10163178,-0.0003,0.177852
CIDs10368812,CIDs00123631,-0.0017,0.169065
CIDs10368812,CIDs11375205,-0.0001,0.197183
CIDs10368812,CIDs46224759,0.3161,0.32
CIDs10368812,CIDs00104741,0.0309,0.140562
CIDs10368812,CIDs00005376,-0.002,0.0983607
CIDs10368812,CIDs74767926,-0.0001,0.353909
CIDs10368812,CIDs51039095,-0.0003,0.2293909999999999
CIDs10368812,CIDs16720766,-0.001,0.248175
CIDs10368812,CIDs23725625,-0.0008,0.23221
CIDs10368812,CIDs44199317,-0.0001,0.261538
CIDs10368812,CIDs11625818,-0.0005,0.379182
CIDs10368812,CIDs17755052,-0.0006,0.259375
CIDs10368812,CIDs00447654,-0.0004,0.216117
CIDs10368812,CIDs44449126,-0.0001,0.16443
CIDs10368812,CIDs56649450,-0.0005,0.279605
CIDs10368812,CIDs44137675,-0.0002,0.25
CIDs10368812,CIDs54751698,-0.0004,0.144876
CIDs10368812,CIDs16654980,-0.0006,0.2068969999999999
CIDs10368812,CIDs25033539,-0.0003,0.254296
CIDs10368812,CIDs49867926,-0.0004,0.230769
CIDs10368812,CIDs58423153,-0.0001,0.148026
CIDs10368812,CIDs00176166,-0.0005,0.296029
CIDs10368812,CIDs11519784,-0.0001,0.187097
CIDs10163178,CIDs00123631,0.1229,0.597701
CIDs10163178,CIDs11375205,0.4199,0.5752689999999999
CIDs10163178,CIDs46224759,-0.0005,0.179167
CIDs10163178,CIDs00104741,0.0289,0.123223
CIDs10163178,CIDs00005376,0.066,0.181818
CIDs10163178,CIDs74767926,-0.0003,0.2260869999999999
CIDs10163178,CIDs51039095,-0.001,0.270386
CIDs10163178,CIDs16720766,-0.0028,0.260684
CIDs10163178,CIDs23725625,0.1057,0.205128
CIDs10163178,CIDs44199317,-0.0003,0.206009
CIDs10163178,CIDs11625818,-0.0016,0.250965
CIDs10163178,CIDs17755052,0.1806,0.257951
CIDs10163178,CIDs00447654,-0.0012,0.261062
CIDs10163178,CIDs44449126,-0.0002,0.282051
CIDs10163178,CIDs56649450,-0.0015,0.183391
CIDs10163178,CIDs44137675,-0.0007,0.284483
CIDs10163178,CIDs54751698,-0.0012,0.163866
CIDs10163178,CIDs16654980,0.1792,0.246914
CIDs10163178,CIDs25033539,-0.0008,0.251969
CIDs10163178,CIDs49867926,-0.001,0.326446
CIDs10163178,CIDs58423153,-0.0004,0.179688
CIDs10163178,CIDs00176166,-0.0016,0.2
CIDs10163178,CIDs11519784,-0.0004,0.184502
CIDs00123631,CIDs11375205,0.074,0.756579
CIDs00123631,CIDs46224759,-0.0026,0.173516
CIDs00123631,CIDs00104741,0.1876,0.140541
CIDs00123631,CIDs00005376,0.1505,0.21875
CIDs00123631,CIDs74767926,-0.0017,0.219048
CIDs00123631,CIDs51039095,0.0749,0.25
CIDs00123631,CIDs16720766,0.0298,0.299517
CIDs00123631,CIDs23725625,0.1039,0.2075469999999999
CIDs00123631,CIDs44199317,-0.0017,0.225962
CIDs00123631,CIDs11625818,0.0551,0.268085
CIDs00123631,CIDs17755052,0.073,0.314741
CIDs00123631,CIDs00447654,0.0009,0.288557
CIDs00123631,CIDs44449126,0.0427,0.311005
CIDs00123631,CIDs56649450,0.0289999999999999,0.17037
CIDs00123631,CIDs44137675,0.0358,0.31401
CIDs00123631,CIDs54751698,0.0162,0.183962
CIDs00123631,CIDs16654980,0.0941,0.2943929999999999
CIDs00123631,CIDs25033539,0.0521,0.253219
CIDs00123631,CIDs49867926,0.0468,0.29386
CIDs00123631,CIDs58423153,-0.002,0.135802
CIDs00123631,CIDs00176166,0.0603,0.162602
CIDs00123631,CIDs11519784,0.0486,0.18
CIDs11375205,CIDs46224759,-0.0002,0.182609
CIDs11375205,CIDs00104741,0.0512,0.158974
CIDs11375205,CIDs00005376,0.0617,0.2
CIDs11375205,CIDs74767926,-0.0001,0.266355
CIDs11375205,CIDs51039095,-0.0004,0.283784
CIDs11375205,CIDs16720766,-0.0012,0.308756
CIDs11375205,CIDs23725625,0.1018,0.2723
CIDs11375205,CIDs44199317,-0.0001,0.2735849999999999
CIDs11375205,CIDs11625818,-0.0007,0.282787
CIDs11375205,CIDs17755052,0.1439,0.287313
CIDs11375205,CIDs00447654,-0.0005,0.2568809999999999
CIDs11375205,CIDs44449126,-0.0001,0.284444
CIDs11375205,CIDs56649450,-0.0006,0.244361
CIDs11375205,CIDs44137675,-0.0003,0.264317
CIDs11375205,CIDs54751698,-0.0005,0.1367519999999999
CIDs11375205,CIDs16654980,0.1428,0.237288
CIDs11375205,CIDs25033539,-0.0003,0.253061
CIDs11375205,CIDs49867926,-0.0004,0.3191489999999999
CIDs11375205,CIDs58423153,-0.0002,0.202479
CIDs11375205,CIDs00176166,-0.0007,0.218623
CIDs11375205,CIDs11519784,-0.0002,0.1923079999999999
CIDs46224759,CIDs00104741,-0.0025,0.15508
CIDs46224759,CIDs00005376,-0.0031,0.176471
CIDs46224759,CIDs74767926,-0.0002,0.359375
CIDs46224759,CIDs51039095,-0.0005,0.285047
CIDs46224759,CIDs16720766,-0.0015,0.251142
CIDs46224759,CIDs23725625,-0.0013,0.345361
CIDs46224759,CIDs44199317,-0.0002,0.34715
CIDs46224759,CIDs11625818,-0.0008,0.283898
CIDs46224759,CIDs17755052,-0.0009,0.227106
CIDs46224759,CIDs00447654,-0.0006,0.211009
CIDs46224759,CIDs44449126,-0.0001,0.1872339999999999
CIDs46224759,CIDs56649450,-0.0008,0.258824
CIDs46224759,CIDs44137675,-0.0004,0.2883719999999999
CIDs46224759,CIDs54751698,-0.0006,0.21327
CIDs46224759,CIDs16654980,-0.0009,0.220779
CIDs46224759,CIDs25033539,-0.0004,0.2222219999999999
CIDs46224759,CIDs49867926,-0.0006,0.214575
CIDs46224759,CIDs58423153,-0.0002,0.1708329999999999
CIDs46224759,CIDs00176166,-0.0009,0.531579
CIDs46224759,CIDs11519784,-0.0002,0.167315
CIDs00104741,CIDs00005376,0.1762,0.252033
CIDs00104741,CIDs74767926,-0.0016,0.168478
CIDs00104741,CIDs51039095,0.079,0.231183
CIDs00104741,CIDs16720766,0.0191,0.219251
CIDs00104741,CIDs23725625,0.0856,0.2215909999999999
CIDs00104741,CIDs44199317,-0.0016,0.236994
CIDs00104741,CIDs11625818,0.0769,0.122271
CIDs00104741,CIDs17755052,0.0544,0.142292
CIDs00104741,CIDs00447654,0.0176,0.112245
CIDs00104741,CIDs44449126,0.0449,0.0990566
CIDs00104741,CIDs56649450,0.0312,0.141079
CIDs00104741,CIDs44137675,0.0102,0.155
CIDs00104741,CIDs54751698,0.0176,0.153846
CIDs00104741,CIDs16654980,0.0424,0.1184829999999999
CIDs00104741,CIDs25033539,0.0313,0.162037
CIDs00104741,CIDs49867926,0.022,0.159817
CIDs00104741,CIDs58423153,0.0777,0.163366
CIDs00104741,CIDs00176166,0.0761,0.161137
CIDs00104741,CIDs11519784,0.0512,0.128889
CIDs00005376,CIDs74767926,-0.002,0.150289
CIDs00005376,CIDs51039095,0.0158,0.2383719999999999
CIDs00005376,CIDs16720766,0.0251,0.184358
CIDs00005376,CIDs23725625,0.0928,0.213415
CIDs00005376,CIDs44199317,-0.002,0.2222219999999999
CIDs00005376,CIDs11625818,0.0188,0.0954545
CIDs00005376,CIDs17755052,0.0629,0.151899
CIDs00005376,CIDs00447654,-0.0016,0.103825
CIDs00005376,CIDs44449126,-0.0014,0.148148
CIDs00005376,CIDs56649450,0.0005,0.140969
CIDs00005376,CIDs44137675,0.0177,0.168478
CIDs00005376,CIDs54751698,0.0177,0.182927
CIDs00005376,CIDs16654980,0.099,0.134021
CIDs00005376,CIDs25033539,0.0423,0.157635
CIDs00005376,CIDs49867926,0.03,0.138756
CIDs00005376,CIDs58423153,-0.0024,0.196721
CIDs00005376,CIDs00176166,0.0477,0.192708
CIDs00005376,CIDs11519784,0.0189,0.1333329999999999
CIDs74767926,CIDs51039095,-0.0003,0.292453
CIDs74767926,CIDs16720766,-0.001,0.338235
CIDs74767926,CIDs23725625,-0.0008,0.306533
CIDs74767926,CIDs44199317,-0.0001,0.301508
CIDs74767926,CIDs11625818,-0.0005,0.324561
CIDs74767926,CIDs17755052,-0.0006,0.320158
CIDs74767926,CIDs00447654,-0.0004,0.30198
CIDs74767926,CIDs44449126,-0.0001,0.293023
CIDs74767926,CIDs56649450,-0.0005,0.259843
CIDs74767926,CIDs44137675,-0.0002,0.326923
CIDs74767926,CIDs54751698,-0.0004,0.180556
CIDs74767926,CIDs16654980,-0.0006,0.277273
CIDs74767926,CIDs25033539,-0.0003,0.333333
CIDs74767926,CIDs49867926,-0.0004,0.266949
CIDs74767926,CIDs58423153,-0.0001,0.278539
CIDs74767926,CIDs00176166,-0.0005,0.35514
CIDs74767926,CIDs11519784,-0.0001,0.210526
CIDs51039095,CIDs16720766,-0.0033,0.286996
CIDs51039095,CIDs23725625,0.0154,0.3431369999999999
CIDs51039095,CIDs44199317,-0.0003,0.3125
CIDs51039095,CIDs11625818,-0.0019,0.215385
CIDs51039095,CIDs17755052,-0.002,0.265455
CIDs51039095,CIDs00447654,-0.0014,0.209607
CIDs51039095,CIDs44449126,-0.0002,0.280702
CIDs51039095,CIDs56649450,-0.0017,0.237037
CIDs51039095,CIDs44137675,-0.0008,0.300448
CIDs51039095,CIDs54751698,-0.0014,0.228311
CIDs51039095,CIDs16654980,-0.002,0.239496
CIDs51039095,CIDs25033539,-0.001,0.23506
CIDs51039095,CIDs49867926,0.0396,0.349138
CIDs51039095,CIDs58423153,-0.0004,0.204918
CIDs51039095,CIDs00176166,-0.0019,0.230769
CIDs51039095,CIDs11519784,-0.0004,0.232283
CIDs16720766,CIDs23725625,0.0188,0.235294
CIDs16720766,CIDs44199317,-0.001,0.253456
CIDs16720766,CIDs11625818,0.0245,0.375546
CIDs16720766,CIDs17755052,-0.0054,0.334615
CIDs16720766,CIDs00447654,0.0091,0.28972
CIDs16720766,CIDs44449126,-0.0007,0.248927
CIDs16720766,CIDs56649450,-0.0048,0.228782
CIDs16720766,CIDs44137675,-0.0023,0.350467
CIDs16720766,CIDs54751698,-0.0039,0.223744
CIDs16720766,CIDs16654980,-0.0055,0.261803
CIDs16720766,CIDs25033539,-0.0026,0.298319
CIDs16720766,CIDs49867926,0.0264,0.2786889999999999
CIDs16720766,CIDs58423153,-0.0012,0.176707
CIDs16720766,CIDs00176166,0.0634,0.226721
CIDs16720766,CIDs11519784,-0.0012,0.195402
CIDs23725625,CIDs44199317,0.0621,0.823944
CIDs23725625,CIDs11625818,0.0311,0.258333
CIDs23725625,CIDs17755052,0.0846,0.260377
CIDs23725625,CIDs00447654,-0.0033,0.168889
CIDs23725625,CIDs44449126,-0.0006,0.177966
CIDs23725625,CIDs56649450,0.0464,0.264822
CIDs23725625,CIDs44137675,0.025,0.266055
CIDs23725625,CIDs54751698,0.0278,0.225962
CIDs23725625,CIDs16654980,0.0839,0.195745
CIDs23725625,CIDs25033539,0.0208,0.2333329999999999
CIDs23725625,CIDs49867926,0.0684,0.230453
CIDs23725625,CIDs58423153,-0.001,0.186441
CIDs23725625,CIDs00176166,0.0542,0.294643
CIDs23725625,CIDs11519784,0.1018,0.196
CIDs44199317,CIDs11625818,-0.0005,0.259414
CIDs44199317,CIDs17755052,-0.0006,0.237918
CIDs44199317,CIDs00447654,-0.0004,0.164444
CIDs44199317,CIDs44449126,-0.0001,0.173729
CIDs44199317,CIDs56649450,-0.0005,0.26087
CIDs44199317,CIDs44137675,-0.0002,0.267281
CIDs44199317,CIDs54751698,-0.0004,0.23301
CIDs44199317,CIDs16654980,-0.0006,0.201717
CIDs44199317,CIDs25033539,-0.0003,0.255319
CIDs44199317,CIDs49867926,-0.0004,0.231405
CIDs44199317,CIDs58423153,-0.0001,0.182203
