CID_1,CID_2,MCC,TC,combo,pair_label,Pearson,Spearman,Kendall,Pearson_class,Spearman_class,Kendall_class,DACS,random_number
CIDs10126189,CIDs25194865,-0.0011,0.208511,CIDs10126189_CIDs25194865,0.0,-0.3518521549937164,-0.4666666666666666,-0.2777777777777778,-1.0,-1.0,-1.0,0.2085139015053912,0.36573353764294547
CIDs10126189,CIDs17754438,-0.0047,0.289062,CIDs10126189_CIDs17754438,0.0,0.4171963667427571,0.2142857142857144,0.1428571428571428,1.0,1.0,1.0,0.2891002072707662,0.2540469102386632
CIDs10126189,CIDs11494412,0.0189,0.228448,CIDs10126189_CIDs11494412,0.0,0.0029467586540516,0.1,0.1111111111111111,1.0,1.0,1.0,0.2292284858040117,0.8745605176964426
CIDs10126189,CIDs11597571,-0.0032,0.206522,CIDs10126189_CIDs11597571,0.0,0.1181067817710576,0.0666666666666666,0.0,1.0,1.0,0.0,0.2065467900597828,0.2359754305789662
CIDs10126189,CIDs24998177,-0.0005,0.202247,CIDs10126189_CIDs24998177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2022476180551949,0.24809342412257307
CIDs10126189,CIDs25262792,-0.0021,0.227799,CIDs10126189_CIDs25262792,0.0,-0.0594563595993083,-0.3,-0.2222222222222222,-1.0,-1.0,-1.0,0.227808679380308,0.14598403306468388
CIDs10126189,CIDs00148191,-0.0011,0.169742,CIDs10126189_CIDs00148191,0.0,-0.2598144694491464,0.1333333333333333,0.1111111111111111,-1.0,1.0,1.0,0.1697455641953568,0.24904644891656103
CIDs10126189,CIDs06442177,0.036,0.17037,CIDs10126189_CIDs06442177,0.0,0.241738278350474,0.1785714285714286,0.1428571428571428,1.0,1.0,1.0,0.174131952553229,0.19822439306865358
CIDs10126189,CIDs45375953,0.0146,0.23221,CIDs10126189_CIDs45375953,0.0,0.0421845489169289,0.2666666666666666,0.2222222222222222,1.0,1.0,1.0,0.2326685283831915,0.07364352512282424
CIDs10126189,CIDs11520894,0.0099,0.160279,CIDs10126189_CIDs11520894,0.0,0.2310645536840364,0.2833333333333333,0.3333333333333333,1.0,1.0,1.0,0.160584457034297,0.6820304978633629
CIDs10126189,CIDs11640390,0.017,0.266667,CIDs10126189_CIDs11640390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2672083248871561,0.6674882419168435
CIDs10126189,CIDs45381890,-0.0007,0.284644,CIDs10126189_CIDs45381890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2846448607229718,0.7372427035221782
CIDs10126189,CIDs56953069,-0.0007,0.251938,CIDs10126189_CIDs56953069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2519389724596018,0.2489577169860635
CIDs10126189,CIDs16659841,-0.0031,0.168033,CIDs10126189_CIDs16659841,0.0,0.0511066528756482,-0.35,-0.4444444444444444,1.0,-1.0,-1.0,0.1680615931407292,0.27149320710638125
CIDs10126189,CIDs11707110,0.0435,0.261324,CIDs10126189_CIDs11707110,0.0,0.2662209040868885,0.6,0.4666666666666666,1.0,1.0,1.0,0.2649197670541026,0.4604644307507275
CIDs10126189,CIDs10127622,0.0299,0.215827,CIDs10126189_CIDs10127622,0.0,-0.4986331287075084,-0.4333333333333333,-0.3888888888888889,-1.0,-1.0,-1.0,0.217888283138401,0.060623652270150874
CIDs10126189,CIDs16719221,0.0219,0.20678,CIDs10126189_CIDs16719221,0.0,-0.6900065945861504,-0.5476190476190477,-0.4999999999999999,-1.0,-1.0,-1.0,0.2079364768384806,0.5981348563620437
CIDs10126189,CIDs67161792,-0.0007,0.248996,CIDs10126189_CIDs67161792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2489969839496053,0.03543757770463618
CIDs10126189,CIDs73294313,0.1013,0.215094,CIDs10126189_CIDs73294313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2377543245369051,0.6911163575122445
CIDs10126189,CIDs15951529,0.0119,0.19685,CIDs10126189_CIDs15951529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1972093621002816,0.5630770403735064
CIDs10126189,CIDs46893585,-0.001,0.230496,CIDs10126189_CIDs46893585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2304981692248335,0.05583484406423889
CIDs10126189,CIDs15953870,-0.004,0.180645,CIDs10126189_CIDs15953870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1806892803267532,0.1706931578011418
CIDs10126189,CIDs46244173,-0.0009,0.221014,CIDs10126189_CIDs46244173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2210158324555053,0.625541319310655
CIDs10126189,CIDs46244453,-0.0005,0.222222,CIDs10126189_CIDs46244453,0.0,0.1368188665732942,0.1,0.0,1.0,1.0,0.0,0.2222225624998506,0.01269135776039021
CIDs10126189,CIDs00001805,-0.0015,0.2,CIDs10126189_CIDs00001805,0.0,0.1675498644347861,0.1666666666666667,0.1428571428571428,1.0,1.0,1.0,0.2000056249209006,0.8065426032087738
CIDs10126189,CIDs46836568,-0.0005,0.263492,CIDs10126189_CIDs46836568,0.0,-0.4682204438982347,-0.6571428571428573,-0.4666666666666666,-1.0,-1.0,-1.0,0.2634924743972776,0.561624054048334
CIDs10126189,CIDs49846579,0.013,0.198324,CIDs10126189_CIDs49846579,0.0,-0.2578484942208645,0.0285714285714285,-0.0666666666666666,-1.0,1.0,-1.0,0.1987496137757253,0.013335861982726405
CIDs10126189,CIDs46930996,-0.001,0.1385539999999999,CIDs10126189_CIDs46930996,0.0,0.3934471119081547,0.5333333333333333,0.3888888888888889,1.0,1.0,1.0,0.1385576086543066,0.9896728725334354
CIDs10126189,CIDs67970189,-0.0005,0.247967,CIDs10126189_CIDs67970189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2479675040988234,0.5559794528518042
CIDs10126189,CIDs11327430,0.0063,0.1673,CIDs10126189_CIDs11327430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1674185772248707,0.7077743088992151
CIDs10126189,CIDs00003310,-0.005,0.223485,CIDs10126189_CIDs00003310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2235409251680774,0.2507723546158057
CIDs10126189,CIDs56973724,0.0155,0.261224,CIDs10126189_CIDs56973724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2616834503288276,0.8276051251505699
CIDs10126189,CIDs00003385,0.0826,0.0989583,CIDs10126189_CIDs00003385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289011448315724,0.35893355699305907
CIDs10126189,CIDs09933475,0.0245,0.190476,CIDs10126189_CIDs09933475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1920451940976394,0.5861727174717559
CIDs10126189,CIDs05311497,0.0228,0.243836,CIDs10126189_CIDs05311497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2448996424987182,0.922917650164908
CIDs10126189,CIDs24856436,-0.0038,0.264901,CIDs10126189_CIDs24856436,0.0,-0.2421504985986632,-0.4166666666666666,-0.3888888888888889,-1.0,-1.0,-1.0,0.2649282540632463,0.7075790488437297
CIDs10126189,CIDs44381568,-0.0007,0.200787,CIDs10126189_CIDs44381568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2007882201948112,0.5895275153977433
CIDs10126189,CIDs00002719,0.069,0.12381,CIDs10126189_CIDs00002719,0.0,0.5657408488814614,0.4642857142857144,0.3333333333333333,1.0,1.0,1.0,0.1417389011527886,0.8168055652391563
CIDs10126189,CIDs76321032,-0.0005,0.184502,CIDs10126189_CIDs76321032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184502677498187,0.3566824624813245
CIDs10126189,CIDs56946894,-0.0005,0.185874,CIDs10126189_CIDs56946894,0.0,-0.8326388826952963,-0.7,-0.6,-1.0,-1.0,-1.0,0.1858746724973577,0.3862556641131193
CIDs10126189,CIDs00064780,-0.0019,0.248148,CIDs10126189_CIDs00064780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2481552737783342,0.5744763731714316
CIDs10126189,CIDs00001690,-0.0009,0.269091,CIDs10126189_CIDs00001690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2690925050628501,0.6227757510385602
CIDs10126189,CIDs10368812,-0.0007,0.260274,CIDs10126189_CIDs10368812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2602749413139882,0.5087375278623366
CIDs10126189,CIDs10163178,0.0474,0.154676,CIDs10126189_CIDs10163178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1617758479378179,0.9924434412107837
CIDs10126189,CIDs00123631,0.0599,0.1706349999999999,CIDs10126189_CIDs00123631,0.0,0.2799179022214522,0.3833333333333333,0.2777777777777778,1.0,1.0,1.0,0.1808433389013817,0.6529532167772114
CIDs10126189,CIDs11375205,0.0579,0.183206,CIDs10126189_CIDs11375205,0.0,0.3027769141013079,0.2333333333333333,0.1111111111111111,1.0,1.0,1.0,0.1921375768453427,0.9248588923619229
CIDs10126189,CIDs46224759,-0.0011,0.293103,CIDs10126189_CIDs46224759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2931050641135359,0.9910468369506277
CIDs10126189,CIDs00104741,0.0545,0.133929,CIDs10126189_CIDs00104741,0.0,0.1911182026346092,0.2142857142857144,0.1428571428571428,1.0,1.0,1.0,0.144593316031551,0.2932957717799678
CIDs10126189,CIDs00005376,0.0615,0.144231,CIDs10126189_CIDs00005376,0.0,-0.7259715631773656,-0.7999999999999999,-0.6666666666666669,-1.0,-1.0,-1.0,0.1567955081021136,0.02068083085393657
CIDs10126189,CIDs74767926,-0.0007,0.251046,CIDs10126189_CIDs74767926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2510469759148673,0.48152901547430593
CIDs10126189,CIDs51039095,-0.0024,0.227451,CIDs10126189_CIDs51039095,0.0,0.5199926655870332,0.3333333333333334,0.2142857142857142,1.0,1.0,1.0,0.2274636617154485,0.9668679045921704
CIDs10126189,CIDs16720766,0.0009,0.253012,CIDs10126189_CIDs16720766,0.0,-0.3695629599131216,-0.1166666666666666,-0.0555555555555555,-1.0,-1.0,-1.0,0.2530136007095271,0.6057703902055469
CIDs10126189,CIDs23725625,0.0669,0.240664,CIDs10126189_CIDs23725625,0.0,-0.4283965321097169,-0.3833333333333333,-0.2222222222222222,-1.0,-1.0,-1.0,0.2497894531320327,0.44495562145344714
CIDs10126189,CIDs44199317,-0.0007,0.290043,CIDs10126189_CIDs44199317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2900438447011072,0.8445458868674851
CIDs10126189,CIDs11625818,0.0233,0.24,CIDs10126189_CIDs11625818,0.0,0.4553298210877125,0.6071428571428572,0.3333333333333333,1.0,1.0,1.0,0.2411283683020312,0.1924816933898469
CIDs10126189,CIDs17755052,0.0343,0.218954,CIDs10126189_CIDs17755052,0.0,-0.2727374818541748,-0.5428571428571429,-0.4666666666666666,-1.0,-1.0,-1.0,0.221624331055956,0.7555789935876855
CIDs10126189,CIDs00447654,0.0149,0.232653,CIDs10126189_CIDs00447654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2331296386326715,0.11560184222465963
CIDs10126189,CIDs44449126,-0.0005,0.191729,CIDs10126189_CIDs44449126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1917296519607752,0.996252372268961
CIDs10126189,CIDs56649450,-0.0035,0.216949,CIDs10126189_CIDs56649450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2169772306049646,0.8047495584822899
CIDs10126189,CIDs44137675,-0.0016,0.245059,CIDs10126189_CIDs44137675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2450642231762931,0.27454755457505253
CIDs10126189,CIDs54751698,-0.0028,0.152941,CIDs10126189_CIDs54751698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529666286514807,0.8237780383258181
CIDs10126189,CIDs16654980,0.0213,0.230769,CIDs10126189_CIDs16654980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2317499112427014,0.8995878209130211
CIDs10126189,CIDs25033539,-0.0019,0.25,CIDs10126189_CIDs25033539,0.0,-0.1459014666492692,-0.3833333333333333,-0.2222222222222222,-1.0,-1.0,-1.0,0.2500072198957462,0.608691547314191
CIDs10126189,CIDs49867926,-0.0025,0.190141,CIDs10126189_CIDs49867926,0.0,0.0084992810322934,0.2142857142857144,0.1428571428571428,1.0,1.0,1.0,0.1901574344615534,0.6335151886518847
CIDs10126189,CIDs58423153,-0.0009,0.16,CIDs10126189_CIDs58423153,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1600025312299777,0.37854161753075277
CIDs10126189,CIDs00176166,0.023,0.23221,CIDs10126189_CIDs00176166,0.0,0.305217661412734,0.2857142857142857,0.1428571428571428,1.0,1.0,1.0,0.2333462750934756,0.08932492364368194
CIDs10126189,CIDs11519784,-0.0009,0.181818,CIDs10126189_CIDs11519784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818202274885828,0.6666675244459533
CIDs11717001,CIDs42611257,0.153,0.2377050000000001,CIDs11717001_CIDs42611257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826882859706076,0.8660162341223632
CIDs11717001,CIDs70685869,-0.0003,0.213675,CIDs11717001_CIDs70685869,0.0,-0.3117117641483311,-0.3,-0.2,-1.0,-1.0,-1.0,0.2136752106001068,0.3009262722374195
CIDs11717001,CIDs11656518,0.0513,0.2468090000000001,CIDs11717001_CIDs11656518,0.0,-0.2184194260000753,-0.2142857142857144,-0.1428571428571428,-1.0,-1.0,-1.0,0.2520840583634753,0.5185818953132448
CIDs11717001,CIDs11152667,-0.0018,0.183521,CIDs11717001_CIDs11152667,0.0,0.346475054073967,0.3809523809523809,0.2857142857142857,1.0,1.0,1.0,0.1835298271153765,0.9651123021475293
CIDs11717001,CIDs25194865,-0.0006,0.190045,CIDs11717001_CIDs25194865,0.0,-0.2159758767763501,-0.1904761904761904,-0.1428571428571428,-1.0,-1.0,-1.0,0.1900459471417372,0.39322343502014345
CIDs11717001,CIDs17754438,-0.0026,0.355263,CIDs11717001_CIDs17754438,0.0,0.2336798115188273,0.3928571428571429,0.3333333333333333,1.0,1.0,1.0,0.3552725139509106,0.12152024860993915
CIDs11717001,CIDs11494412,-0.0013,0.239437,CIDs11717001_CIDs11494412,0.0,-0.1372988216390961,-0.1428571428571428,-0.2142857142857142,-1.0,-1.0,-1.0,0.2394405290860342,0.18464944048521503
CIDs11717001,CIDs11597571,0.0833,0.374449,CIDs11717001_CIDs11597571,0.0,0.3400536449826539,0.3095238095238095,0.3571428571428571,1.0,1.0,1.0,0.3836025854983253,0.9250535292526846
CIDs11717001,CIDs24998177,-0.0003,0.244813,CIDs11717001_CIDs24998177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244813183813699,0.8827513152519852
CIDs11717001,CIDs25262792,0.0865,0.227273,CIDs11717001_CIDs25262792,0.0,-0.3788716726091591,-0.1666666666666667,-0.1428571428571428,-1.0,-1.0,-1.0,0.2431774383634304,0.736413185589479
CIDs11717001,CIDs00148191,-0.0006,0.1341,CIDs11717001_CIDs00148191,0.0,0.0296581539765042,0.0,0.0,1.0,0.0,0.0,0.1341013422751614,0.5265691048744882
CIDs11717001,CIDs06442177,0.0186,0.138996,CIDs11717001_CIDs06442177,0.0,0.5141451760311972,0.3714285714285715,0.2,1.0,1.0,1.0,0.1402349742967139,0.9182168711174091
CIDs11717001,CIDs45375953,0.0622,0.362832,CIDs11717001_CIDs45375953,0.0,0.0642386789857182,0.1666666666666667,0.1428571428571428,1.0,1.0,1.0,0.3681248432583707,0.9318671814695778
CIDs11717001,CIDs11520894,0.0228,0.130435,CIDs11717001_CIDs11520894,0.0,0.1347519393736133,0.1428571428571428,0.0714285714285714,1.0,1.0,1.0,0.1324127230480515,0.6878188678815276
CIDs11717001,CIDs11640390,0.0702,0.252212,CIDs11717001_CIDs11640390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261799413566952,0.18968531000590028
CIDs11717001,CIDs45381890,-0.0004,0.325103,CIDs11717001_CIDs45381890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3251032460757659,0.9586787918564452
CIDs11717001,CIDs56953069,-0.0004,0.232653,CIDs11717001_CIDs56953069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2326533438594855,0.25543500323924295
CIDs11717001,CIDs16659841,-0.0017,0.205479,CIDs11717001_CIDs16659841,0.0,0.3545662143258194,0.3809523809523809,0.3571428571428571,1.0,1.0,1.0,0.2054860322284704,0.5599841655888004
CIDs11717001,CIDs11707110,0.0848,0.253676,CIDs11717001_CIDs11707110,0.0,0.2236921606424333,0.5,0.2,1.0,1.0,1.0,0.2674743968607089,0.45023672629431233
CIDs11717001,CIDs10127622,0.078,0.214559,CIDs11717001_CIDs10127622,0.0,-0.3162617490118376,-0.5000000000000001,-0.2142857142857142,-1.0,-1.0,-1.0,0.2282970969613937,0.16023469394371415
CIDs11717001,CIDs16719221,0.1303,0.227106,CIDs11717001_CIDs16719221,0.0,-0.1019637825109368,-0.2857142857142857,-0.2142857142857142,-1.0,-1.0,-1.0,0.2618305277006483,0.2702179511373134
CIDs11717001,CIDs67161792,-0.0004,0.239316,CIDs11717001_CIDs67161792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2393163342858151,0.8294011160305488
CIDs11717001,CIDs73294313,-0.0003,0.275424,CIDs11717001_CIDs73294313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275424163384406,0.7331292797014414
CIDs11717001,CIDs15951529,0.0259,0.1841,CIDs11717001_CIDs15951529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859129366128134,0.20526285612821304
CIDs11717001,CIDs46893585,-0.0005,0.244275,CIDs11717001_CIDs46893585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2442755117178142,0.5776665018003263
CIDs11717001,CIDs15953870,-0.0022,0.185567,CIDs11717001_CIDs15953870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185580040653622,0.9821887539750171
CIDs11717001,CIDs46244173,-0.0005,0.206107,CIDs11717001_CIDs46244173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2061076064802073,0.9053554912769597
CIDs11717001,CIDs46244453,-0.0003,0.207547,CIDs11717001_CIDs46244453,0.0,0.0285483796980854,-0.1,0.0,1.0,-1.0,0.0,0.2075472168182459,0.6200792252441093
CIDs11717001,CIDs00001805,-0.0008,0.190955,CIDs11717001_CIDs00001805,0.0,0.3375504885577998,0.1666666666666667,0.1428571428571428,1.0,1.0,1.0,0.1909566757801361,0.714575197354628
CIDs11717001,CIDs46836568,-0.0003,0.232026,CIDs11717001_CIDs46836568,0.0,-0.0373267440090837,0.1428571428571428,0.0666666666666666,-1.0,1.0,1.0,0.2320261939437011,0.16399142688224466
CIDs11717001,CIDs49846579,-0.0017,0.2326280000000001,CIDs11717001_CIDs49846579,0.0,0.6172691141812462,0.1428571428571428,0.2,1.0,1.0,1.0,0.2326342115510959,0.6236095057984619
CIDs11717001,CIDs46930996,-0.0005,0.151613,CIDs11717001_CIDs46930996,0.0,0.8258489699541891,0.6904761904761906,0.5714285714285714,1.0,1.0,1.0,0.1516138244653171,0.7425101061726052
CIDs11717001,CIDs67970189,-0.0003,0.227468,CIDs11717001_CIDs67970189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2274681978299384,0.9445390653973904
CIDs11717001,CIDs11327430,-0.0025,0.162602,CIDs11717001_CIDs11327430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1626212175701559,0.4298453565356517
CIDs11717001,CIDs00003310,-0.0027,0.198413,CIDs11717001_CIDs00003310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1984313699216935,0.6604407266234581
CIDs11717001,CIDs56973724,-0.0015,0.2521739999999999,CIDs11717001_CIDs56973724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2521784611658973,0.7667739587340915
CIDs11717001,CIDs00003385,0.0069999999999999,0.117647,CIDs11717001_CIDs00003385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178550661151229,0.9962223295540006
CIDs11717001,CIDs09933475,0.0512,0.202586,CIDs11717001_CIDs09933475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089558024942116,0.8831131377287417
CIDs11717001,CIDs05311497,-0.0029,0.212885,CIDs11717001_CIDs05311497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2129047515322286,0.4373438424122227
CIDs11717001,CIDs24856436,0.0222,0.227891,CIDs11717001_CIDs24856436,0.0,-0.3726518491574016,-0.1666666666666667,-0.1428571428571428,-1.0,-1.0,-1.0,0.2289697532011597,0.4662169863605956
CIDs11717001,CIDs44381568,-0.0004,0.234783,CIDs11717001_CIDs44381568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2347833407399255,0.293352907469866
CIDs11717001,CIDs00002719,0.0215,0.187845,CIDs11717001_CIDs00002719,0.0,0.0930078682358504,0.2857142857142857,0.1428571428571428,1.0,1.0,1.0,0.1890713992781563,0.05479266040409214
CIDs11717001,CIDs76321032,-0.0003,0.209677,CIDs11717001_CIDs76321032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209677214615704,0.7252953577227719
CIDs11717001,CIDs56946894,-0.0003,0.211382,CIDs11717001_CIDs56946894,0.0,0.2646704654531314,0.5,0.4,1.0,1.0,1.0,0.2113822128846228,0.2188878535701172
CIDs11717001,CIDs00064780,0.3349,0.183521,CIDs11717001_CIDs00064780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3818873753359751,0.6834069884011934
CIDs11717001,CIDs00001690,-0.0005,0.214815,CIDs11717001_CIDs00001690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2148155818952619,0.16609228591313419
CIDs11717001,CIDs10368812,-0.0004,0.230496,CIDs11717001_CIDs10368812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2304963470773452,0.754819027256322
CIDs11717001,CIDs10163178,-0.0011,0.190476,CIDs11717001_CIDs10163178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904791762266941,0.409379966046591
CIDs11717001,CIDs00123631,0.0426,0.186147,CIDs11717001_CIDs00123631,0.0,0.2100369511390065,0.119047619047619,0.1428571428571428,1.0,1.0,1.0,0.1909593297249443,0.7341119863728965
CIDs11717001,CIDs11375205,-0.0005,0.204167,CIDs11717001_CIDs11375205,0.0,0.0989666136748367,0.3333333333333334,0.2857142857142857,1.0,1.0,1.0,0.2041676122429803,0.2912792646071377
CIDs11717001,CIDs46224759,-0.0006,0.207792,CIDs11717001_CIDs46224759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077928662490606,0.04613781118378546
CIDs11717001,CIDs00104741,0.0196,0.226316,CIDs11717001_CIDs00104741,0.0,-0.4134078826450607,-0.3714285714285715,-0.2,-1.0,-1.0,-1.0,0.2271631392986106,0.2523629966861992
CIDs11717001,CIDs00005376,0.0268,0.179348,CIDs11717001_CIDs00005376,0.0,0.2495674533159261,0.2,0.0,1.0,1.0,0.0,0.181339309318195,0.5521132735625414
CIDs11717001,CIDs74767926,-0.0004,0.281106,CIDs11717001_CIDs74767926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2811062845900106,0.3735933307610869
CIDs11717001,CIDs51039095,-0.0013,0.275109,CIDs11717001_CIDs51039095,0.0,0.1376434839888292,0.261904761904762,0.2142857142857142,1.0,1.0,1.0,0.2751120714926918,0.009249297872176654
CIDs11717001,CIDs16720766,-0.0037,0.276316,CIDs11717001_CIDs16720766,0.0,0.3069810462211854,-0.1428571428571428,-0.1428571428571428,1.0,-1.0,-1.0,0.2763407712517282,0.30172276744519144
CIDs11717001,CIDs23725625,-0.0031,0.252252,CIDs11717001_CIDs23725625,0.0,0.6528173449019855,0.5476190476190477,0.4285714285714285,1.0,1.0,1.0,0.2522710476927544,0.524051106180841
CIDs11717001,CIDs44199317,-0.0004,0.26484,CIDs11717001_CIDs44199317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648403020690016,0.21618759173438074
CIDs11717001,CIDs11625818,-0.002,0.212121,CIDs11717001_CIDs11625818,0.0,0.6333955558134405,0.5714285714285715,0.5238095238095238,1.0,1.0,1.0,0.2121304283713206,0.39599378324368917
CIDs11717001,CIDs17755052,0.0211,0.201365,CIDs11717001_CIDs17755052,0.0,-0.1415386234306018,-0.3142857142857143,-0.2,-1.0,-1.0,-1.0,0.2024674621389817,0.7551929796970277
CIDs11717001,CIDs00447654,-0.0016,0.243363,CIDs11717001_CIDs00447654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2433682595758945,0.48293934412211814
CIDs11717001,CIDs44449126,-0.0003,0.218107,CIDs11717001_CIDs44449126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2181072063206532,0.16786083762075488
CIDs11717001,CIDs56649450,-0.0019,0.295019,CIDs11717001_CIDs56649450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2950251181865707,0.14742649520149542
CIDs11717001,CIDs44137675,-0.0009,0.225,CIDs11717001_CIDs44137675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2250017999928,0.4372412930834616
CIDs11717001,CIDs54751698,-0.0016,0.171674,CIDs11717001_CIDs54751698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1716814558302672,0.9904154247475904
CIDs11717001,CIDs16654980,0.0209,0.261603,CIDs11717001_CIDs16654980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2624365439663463,0.9883620587217993
CIDs11717001,CIDs25033539,-0.001,0.347639,CIDs11717001_CIDs25033539,0.0,-0.2308849224702144,-0.0952380952380952,-0.0714285714285714,-1.0,-1.0,-1.0,0.3476404382706362,0.7943604192260684
CIDs11717001,CIDs49867926,0.0358,0.209924,CIDs11717001_CIDs49867926,0.0,0.5073574891246838,0.25,0.2380952380952381,1.0,1.0,1.0,0.2129547505363522,0.6868045843089963
CIDs11717001,CIDs58423153,-0.0005,0.192,CIDs11717001_CIDs58423153,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1920006510405628,0.0827339224340784
CIDs11717001,CIDs00176166,-0.0021,0.222222,CIDs11717001_CIDs00176166,0.0,-0.4649797446649786,-0.6190476190476191,-0.4285714285714285,-1.0,-1.0,-1.0,0.2222319222884057,0.15574995187963792
CIDs11717001,CIDs11519784,-0.0005,0.165441,CIDs11717001_CIDs11519784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1654417555546362,0.952484921851842
